DHSCLUST,ADM1NAME,DHSREGCO,DHSREGNA,URBAN_RURA,DHSREGEN,OTHREGNA,OTHREGCO,REGCODE,SVYYEAR,flag
22719,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22720,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22721,BIHAR,227,Lakhisarai,U,Lakhisarai,Bihar,10,227,2020,NA
22722,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22723,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22724,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22725,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22726,BIHAR,227,Lakhisarai,U,Lakhisarai,Bihar,10,227,2020,NA
22727,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22728,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22729,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22730,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22731,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22732,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22733,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22734,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22735,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22736,BIHAR,227,Lakhisarai,U,Lakhisarai,Bihar,10,227,2020,NA
22737,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22738,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22739,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22740,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22741,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22742,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22743,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22744,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22745,BIHAR,227,Lakhisarai,R,Lakhisarai,Bihar,10,227,2020,NA
22801,BIHAR,228,Sheikhpura,U,Sheikhpura,Bihar,10,228,2020,NA
22802,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22803,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22804,BIHAR,228,Sheikhpura,U,Sheikhpura,Bihar,10,228,2020,NA
22805,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22806,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22807,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22808,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22809,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22810,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22811,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22812,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22813,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22814,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22815,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22816,BIHAR,228,Sheikhpura,U,Sheikhpura,Bihar,10,228,2020,NA
22817,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22818,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22819,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22820,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22821,BIHAR,228,Sheikhpura,U,Sheikhpura,Bihar,10,228,2020,NA
22822,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22823,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22824,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22825,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22826,BIHAR,228,Sheikhpura,U,Sheikhpura,Bihar,10,228,2020,NA
22827,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22828,BIHAR,228,Sheikhpura,U,Sheikhpura,Bihar,10,228,2020,NA
22829,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22830,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22831,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22832,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22833,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22834,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22835,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22836,BIHAR,228,Sheikhpura,U,Sheikhpura,Bihar,10,228,2020,NA
22837,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22838,BIHAR,228,Sheikhpura,U,Sheikhpura,Bihar,10,228,2020,NA
22839,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22840,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22841,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22842,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22843,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22844,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22845,BIHAR,228,Sheikhpura,R,Sheikhpura,Bihar,10,228,2020,NA
22901,BIHAR,229,Nalanda,U,Nalanda,Bihar,10,229,2020,NA
22902,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22903,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22904,BIHAR,229,Nalanda,U,Nalanda,Bihar,10,229,2020,NA
22905,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22906,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22907,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22908,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22909,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22910,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22911,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22912,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22913,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22914,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22915,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22916,BIHAR,229,Nalanda,U,Nalanda,Bihar,10,229,2020,NA
22917,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22918,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22919,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22920,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22921,BIHAR,229,Nalanda,U,Nalanda,Bihar,10,229,2020,NA
22922,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22923,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22924,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22925,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22926,BIHAR,229,Nalanda,U,Nalanda,Bihar,10,229,2020,NA
22927,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22928,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22929,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22930,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22931,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22932,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22933,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22934,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22935,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22936,BIHAR,229,Nalanda,U,Nalanda,Bihar,10,229,2020,NA
22937,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22938,BIHAR,229,Nalanda,U,Nalanda,Bihar,10,229,2020,NA
22939,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22940,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22941,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22942,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22943,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22944,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
22945,BIHAR,229,Nalanda,R,Nalanda,Bihar,10,229,2020,NA
23001,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23002,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23003,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23004,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23005,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23006,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23007,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23008,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23009,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23010,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23011,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23012,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23013,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23014,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23015,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23016,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23017,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23018,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23019,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23020,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23021,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23022,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23023,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23024,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23025,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23026,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23027,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23028,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23029,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23030,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23031,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23032,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23033,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23034,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23035,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23036,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23037,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23038,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23039,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23040,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23041,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23042,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23043,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23044,BIHAR,230,Patna,U,Patna,Bihar,10,230,2020,NA
23045,BIHAR,230,Patna,R,Patna,Bihar,10,230,2020,NA
23101,BIHAR,231,Bhojpur,U,Bhojpur,Bihar,10,231,2020,NA
23102,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23103,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23104,BIHAR,231,Bhojpur,U,Bhojpur,Bihar,10,231,2020,NA
23105,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23106,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23107,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23108,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23109,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23110,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23111,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23112,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23113,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23114,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23115,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23116,BIHAR,231,Bhojpur,U,Bhojpur,Bihar,10,231,2020,NA
23117,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23118,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23119,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23120,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23121,BIHAR,231,Bhojpur,U,Bhojpur,Bihar,10,231,2020,NA
23122,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23123,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23124,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23125,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23126,BIHAR,231,Bhojpur,U,Bhojpur,Bihar,10,231,2020,NA
23127,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23128,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23129,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23130,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23131,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23132,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23133,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23134,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23135,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23136,BIHAR,231,Bhojpur,U,Bhojpur,Bihar,10,231,2020,NA
23137,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23138,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23139,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23140,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23141,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23142,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23143,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23144,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23145,BIHAR,231,Bhojpur,R,Bhojpur,Bihar,10,231,2020,NA
23201,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23202,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23203,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23204,BIHAR,232,Buxar,U,Buxer,Bihar,10,232,2020,NA
23205,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23206,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23207,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23208,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23209,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23210,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23211,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23212,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23213,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23214,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23215,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23216,BIHAR,232,Buxar,U,Buxer,Bihar,10,232,2020,NA
23217,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23218,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23219,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23220,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23221,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23222,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23223,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23224,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23225,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23226,BIHAR,232,Buxar,U,Buxer,Bihar,10,232,2020,NA
23227,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23228,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23229,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23230,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23231,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23232,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23233,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23234,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23235,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23236,BIHAR,232,Buxar,U,Buxer,Bihar,10,232,2020,NA
23237,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23238,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23239,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23240,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23241,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23242,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23243,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23244,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23245,BIHAR,232,Buxar,R,Buxer,Bihar,10,232,2020,NA
23301,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23302,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23303,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23304,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23305,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23306,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23307,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23308,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23309,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23310,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23311,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23312,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23313,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23314,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23315,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23316,BIHAR,233,Kaimur (Bhabua),U,Kaimur (Bhabua),Bihar,10,233,2020,NA
23317,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23318,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23319,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23320,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23321,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23322,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23323,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23324,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23325,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23326,BIHAR,233,Kaimur (Bhabua),U,Kaimur (Bhabua),Bihar,10,233,2020,NA
23327,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23328,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23329,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23330,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23331,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23332,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23333,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23334,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23335,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23336,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23337,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23338,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23339,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23340,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23341,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23342,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23343,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23344,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23345,BIHAR,233,Kaimur (Bhabua),R,Kaimur (Bhabua),Bihar,10,233,2020,NA
23401,BIHAR,234,Rohtas,U,Rohtas,Bihar,10,234,2020,NA
23402,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23403,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23404,BIHAR,234,Rohtas,U,Rohtas,Bihar,10,234,2020,NA
23405,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23406,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23407,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23408,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23409,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23410,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23411,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23412,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23413,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23414,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23415,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23416,BIHAR,234,Rohtas,U,Rohtas,Bihar,10,234,2020,NA
23417,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23418,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23419,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23420,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23421,BIHAR,234,Rohtas,U,Rohtas,Bihar,10,234,2020,NA
23422,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23423,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23424,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23425,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23426,BIHAR,234,Rohtas,U,Rohtas,Bihar,10,234,2020,NA
23427,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23428,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23429,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23430,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23431,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23432,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23433,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
23434,BIHAR,234,Rohtas,R,Rohtas,Bihar,10,234,2020,NA
