DHSCLUST,ADM1NAME,DHSREGCO,DHSREGNA,URBAN_RURA,DISTRICT,DT_CEN_CD,ST_NM,ST_CEN_CD,geometry,flag
2336,HIMACHAL PRADESH,23,Chamba,R,Chamba,1,Himachal Pradesh,2,"c(NA, NA)",NA
2337,HIMACHAL PRADESH,23,Chamba,R,Chamba,1,Himachal Pradesh,2,"c(NA, NA)",NA
2338,HIMACHAL PRADESH,23,Chamba,R,Chamba,1,Himachal Pradesh,2,"c(NA, NA)",NA
2339,HIMACHAL PRADESH,23,Chamba,R,Chamba,1,Himachal Pradesh,2,"c(NA, NA)",NA
2340,HIMACHAL PRADESH,23,Chamba,R,Chamba,1,Himachal Pradesh,2,"c(NA, NA)",NA
2341,HIMACHAL PRADESH,23,Chamba,R,Chamba,1,Himachal Pradesh,2,"c(NA, NA)",NA
2342,HIMACHAL PRADESH,23,Chamba,R,Chamba,1,Himachal Pradesh,2,"c(NA, NA)",NA
5701,UTTARAKHAND,57,Chamoli,U,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5702,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5703,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5704,UTTARAKHAND,57,Chamoli,U,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5705,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5706,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5707,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5708,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5709,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5710,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5711,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5712,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5713,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5714,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5715,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5716,UTTARAKHAND,57,Chamoli,U,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5717,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5718,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5719,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5720,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5721,UTTARAKHAND,57,Chamoli,U,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5722,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5723,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5724,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5725,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5726,UTTARAKHAND,57,Chamoli,U,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5727,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5728,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5729,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5730,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5731,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5732,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5733,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5734,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5735,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5736,UTTARAKHAND,57,Chamoli,U,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5737,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5738,UTTARAKHAND,57,Chamoli,U,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5739,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5740,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5741,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5742,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5743,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
5745,UTTARAKHAND,57,Chamoli,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
6434,UTTARAKHAND,64,Almora,R,Chamoli,2,Uttarakhand,5,"c(NA, NA)",NA
6501,UTTARAKHAND,65,Champawat,U,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6502,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6503,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6504,UTTARAKHAND,65,Champawat,U,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6505,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6506,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6507,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6508,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6509,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6510,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6511,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6512,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6513,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6514,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6515,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6517,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6518,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6521,UTTARAKHAND,65,Champawat,U,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6522,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6523,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6526,UTTARAKHAND,65,Champawat,U,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6528,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6529,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6530,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6531,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6532,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6533,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6534,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6535,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6536,UTTARAKHAND,65,Champawat,U,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6539,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6542,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6543,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6544,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
6545,UTTARAKHAND,65,Champawat,R,Champawat,10,Uttarakhand,5,"c(NA, NA)",NA
28401,MIZORAM,284,Champhai,U,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28402,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28403,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28404,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28405,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28406,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28407,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28408,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28409,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28410,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28411,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28412,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28413,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28414,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28415,MIZORAM,284,Champhai,U,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28416,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28417,MIZORAM,284,Champhai,U,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28418,MIZORAM,284,Champhai,U,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28419,MIZORAM,284,Champhai,U,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28420,MIZORAM,284,Champhai,U,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28421,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28422,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28423,MIZORAM,284,Champhai,U,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28424,MIZORAM,284,Champhai,U,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28425,MIZORAM,284,Champhai,U,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28426,MIZORAM,284,Champhai,U,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28427,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28428,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28429,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28430,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28431,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28432,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28433,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28434,MIZORAM,284,Champhai,U,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28435,MIZORAM,284,Champhai,U,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28436,MIZORAM,284,Champhai,U,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28437,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28438,MIZORAM,284,Champhai,U,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28439,MIZORAM,284,Champhai,U,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28440,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28441,MIZORAM,284,Champhai,U,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28442,MIZORAM,284,Champhai,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
28507,MIZORAM,285,Serchhip,R,Champhai,4,Mizoram,15,"c(NA, NA)",NA
57801,KARNATAKA,578,Chamarajanagar,U,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57802,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57803,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57804,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57805,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57806,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57807,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57808,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57809,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57810,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57811,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57812,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57813,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57814,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57815,KARNATAKA,578,Chamarajanagar,U,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57816,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57817,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57818,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57819,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57820,KARNATAKA,578,Chamarajanagar,U,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57821,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57822,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57823,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57824,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57825,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57826,KARNATAKA,578,Chamarajanagar,U,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57827,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57828,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57829,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57830,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57831,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57832,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57833,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57834,KARNATAKA,578,Chamarajanagar,U,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57835,KARNATAKA,578,Chamarajanagar,U,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57836,KARNATAKA,578,Chamarajanagar,U,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57837,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57838,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57839,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57840,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57841,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
57842,KARNATAKA,578,Chamarajanagar,R,Chamrajnagar,24,Karnataka,29,"c(NA, NA)",NA
19601,UTTAR PRADESH,196,Chandauli,U,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19602,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19603,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19604,UTTAR PRADESH,196,Chandauli,U,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19605,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19606,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19607,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19608,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19609,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19610,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19611,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19612,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19613,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19614,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19615,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19616,UTTAR PRADESH,196,Chandauli,U,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19617,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19618,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19619,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19620,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19621,UTTAR PRADESH,196,Chandauli,U,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19622,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19623,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19624,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19625,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19626,UTTAR PRADESH,196,Chandauli,U,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19627,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19628,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19630,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19631,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19632,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19633,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19634,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19635,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19636,UTTAR PRADESH,196,Chandauli,U,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19637,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19638,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19639,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19640,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19641,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19642,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19643,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19644,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
19645,UTTAR PRADESH,196,Chandauli,R,Chandauli,65,Uttar Pradesh,9,"c(NA, NA)",NA
28001,MANIPUR,280,Chandel,U,Chandel,9,Manipur,14,"c(NA, NA)",NA
28002,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28003,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28004,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28005,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28006,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28007,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28008,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28009,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28010,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28011,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28012,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28013,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28014,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28015,MANIPUR,280,Chandel,U,Chandel,9,Manipur,14,"c(NA, NA)",NA
28016,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28017,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28018,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28019,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28020,MANIPUR,280,Chandel,U,Chandel,9,Manipur,14,"c(NA, NA)",NA
28021,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28022,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28023,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28024,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28025,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28026,MANIPUR,280,Chandel,U,Chandel,9,Manipur,14,"c(NA, NA)",NA
28027,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28028,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28029,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28030,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28031,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28032,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28033,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28034,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28035,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28036,MANIPUR,280,Chandel,U,Chandel,9,Manipur,14,"c(NA, NA)",NA
28037,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28038,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28039,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28040,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28041,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
28042,MANIPUR,280,Chandel,R,Chandel,9,Manipur,14,"c(NA, NA)",NA
5501,CHANDIGARH,55,Chandigarh,U,Chandigarh,1,Chandigarh,4,"c(NA, NA)",NA
5502,CHANDIGARH,55,Chandigarh,U,Chandigarh,1,Chandigarh,4,"c(NA, NA)",NA
5503,CHANDIGARH,55,Chandigarh,U,Chandigarh,1,Chandigarh,4,"c(NA, NA)",NA
5504,CHANDIGARH,55,Chandigarh,U,Chandigarh,1,Chandigarh,4,"c(NA, NA)",NA
5505,CHANDIGARH,55,Chandigarh,U,Chandigarh,1,Chandigarh,4,"c(NA, NA)",NA
5506,CHANDIGARH,55,Chandigarh,U,Chandigarh,1,Chandigarh,4,"c(NA, NA)",NA
5507,CHANDIGARH,55,Chandigarh,U,Chandigarh,1,Chandigarh,4,"c(NA, NA)",NA
5509,CHANDIGARH,55,Chandigarh,U,Chandigarh,1,Chandigarh,4,"c(NA, NA)",NA
